img_path,device_id
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0185.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0095.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0058.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0069.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0169.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0113.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0059.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0007.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0017.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0014.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0092.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0043.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0057.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0042.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0022.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0084.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0141.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0167.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0136.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0057.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0022.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0074.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0131.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0148.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0162.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0009.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0068.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0124.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0046.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0009.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0142.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0023.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0036.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0049.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0024.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0112.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0189.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0037.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0119.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0060.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0011.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0097.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0026.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0055.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0165.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0116.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0122.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0060.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0004.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0041.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0058.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0172.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0040.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0006.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0064.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0121.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0177.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0184.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0188.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0086.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0035.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0045.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0102.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0043.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0170.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0040.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0047.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0091.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0020.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0002.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0007.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0031.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0061.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0046.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0132.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0071.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0166.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0028.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0027.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0087.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0078.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0071.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0194.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0151.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0020.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0127.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0056.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0036.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0033.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0135.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0129.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0066.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0199.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0183.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0012.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0175.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0101.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0015.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0062.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0120.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0104.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0023.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0070.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0202.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0182.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0204.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0030.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0019.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0128.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0179.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0005.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0180.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0150.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0076.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0174.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0138.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0031.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0117.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0198.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0193.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0024.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0053.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0181.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0004.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0173.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0055.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0050.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0090.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0146.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0016.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0140.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0089.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0032.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0066.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0137.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0075.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0158.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0082.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0077.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0085.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0039.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0013.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0032.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0008.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0056.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0190.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0001.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0159.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0145.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0003.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0081.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0195.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0134.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0105.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0013.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0178.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0044.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0028.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0010.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0016.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0144.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0157.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0163.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0033.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0073.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0027.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0063.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0155.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0205.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0156.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0003.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0200.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0062.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0038.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0025.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0073.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0065.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0054.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0049.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0192.npy,0
./data/prnu/VISION/D01_Samsung_GalaxyS3Mini/images/flat/D01_I_flat_0015.npy,0
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0026.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0085.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0061.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0075.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0057.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0069.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0002.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0001.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0095.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0054.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0084.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0129.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0135.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0019.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0080.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0070.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0057.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0026.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0022.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0153.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0064.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0101.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0013.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0094.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0004.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0003.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0185.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0006.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0014.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0060.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0096.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0203.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0052.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0038.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0028.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0055.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0145.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0198.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0192.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0131.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0149.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0062.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0091.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/flat/D02_I_flat_0077.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0197.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0159.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0181.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0132.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0202.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0150.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0118.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0005.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0144.npy,1
./data/prnu/VISION/D02_Apple_iPhone4s/images/nat/D02_I_nat_0090.npy,1
